Frequency Log(Hz), Gain (dB), Phase (deg)
-0.00971057074838073, -61.8900168938442, -1.14434093850237
0.0104928153399063, -61.8045461318448, 1.48745626109089
0.0104928153399063, -61.3846115328743, 2.19876780154018
0.0297979705352929, -61.9441565646939, 1.46747701980105
0.048281376229306, -61.9689163017627, 3.35745104296797
0.048281376229306, -62.1407371997919, 1.50435407976708
0.0660101431897376, -61.9653159360088, 0.370126905501073
0.0660101431897376, -62.0490187420897, 1.36916463623823
0.083043482488518, -61.734296556576, 1.46406266837755
0.083043482488518, -62.2680023422342, 1.17170465602661
0.0994338986766873, -61.4734550882531, 0.144758860329394
0.115228165859919, -62.0408001355395, 0.693351690583293
0.115228165859919, -61.8146613552086, 0.867835995743555
0.130468132416656, -61.828144261699, -0.508711457264051
0.145191389237362, -62.1206035019481, 2.21407099383331
0.145191389237362, -61.8625939381588, 0.354841385211632
0.159431828351973, -62.0904352277515, 0.441480848358991
0.173220112837606, -61.6455113438187, 2.107490468332
0.186584074395587, -61.9963547802766, 0.162371744854109
0.186584074395587, -61.8643495169178, 1.38779311138884
0.199549051559955, -61.7513429017006, -0.161633232430372
0.212138178867976, -61.677047024657, 1.37760093463857
0.224372635284987, -62.0305925419228, 3.13927170689915
0.224372635284987, -61.6491869878217, 1.45211885275959
0.236271858584695, -61.904850178911, -0.131617231288899
0.24785373113451, -62.1489683827843, -0.780924028182868
0.259134741544199, -62.1374535163309, 0.823387468743338
0.270130125845662, -61.838312939217, 3.57381516390857
0.280853991237435, -61.9012721578209, 0.795755318117829
0.2913194249156, -61.9498527852547, 0.921015781360835
0.301538590097287, -61.9780300554441, 0.105932293097025
0.311522811003887, -62.1169204282522, -0.577736152075358
0.321282648293044, -61.8086416894621, 0.749863075191566
0.330827966199274, -61.7436412564054, 1.60708215813519
0.340167992453418, -61.8846665517238, 2.18321913658325
0.349311371893287, -61.9838481177013, 1.04553418425901
0.358266214546214, -61.62795311254, 1.19889867431988
0.367040138853719, -61.9125474452588, 2.17806988229155
0.384073478152499, -62.0850793242023, 1.00317455117782
0.392346004118489, -62.0855236623949, 0.772472401680643
0.400463894340668, -62.025656439096, 0.109445730744721
0.408432824011944, -62.0387850156983, 0.532980680357761
0.4162581615239, -61.8972722111324, 1.28024652108393
0.431498128080637, -61.8009604748255, 1.71071470788836
0.438922146159844, -61.7777123230249, 2.02522873673946
0.453399969528467, -61.9151284770995, 1.95803984959219
0.460461824015954, -61.6407745976492, -0.801836138927057
0.467410683971282, -61.5514841005752, 0.312433488364109
0.480983491160556, -62.0147396752128, 1.37852454047807
0.487614070059569, -62.2219645405551, 1.96319528469555
0.500579047223936, -61.7364227292358, 0.388234455024767
0.506919225254955, -62.0577994347476, -1.76728089436966
0.519328483236775, -61.9604410388867, 1.22898518601074
0.531392994638156, -62.0501286559007, 0.888192385070081
0.537301854248676, -62.0653676844964, 0.493613143479873
0.548883726798491, -62.0455119268305, 0.881664442154982
0.56016473720818, -61.8422861873513, 2.59604086220842
0.571160121509644, -61.8684386000083, 0.529740626749299
0.581883986901417, -62.0099046681936, 0.0294903037653571
0.592349420579582, -61.7627153178881, 0.988519757781585
0.597489060231993, -62.1057148399325, -0.685608607541142
0.607589387136319, -61.8510334749957, 2.25558166294151
0.622312643957025, -62.0495099698235, 0.267085830514198
0.631857961863255, -61.8659539520204, 1.56938029494734
0.641197988117399, -61.7867499075927, 1.00822273556933
0.650341367557268, -61.7532151504802, 1.30310447626199
0.659296210210195, -62.0785308446777, 0.210213081698566
0.6680701345177, -61.7405559478459, 0.183675453042696
0.680907359222872, -61.7639924152481, -0.187075093641613
0.689259433587638, -61.8587037098574, 1.64119830952581
0.70149389000465, -61.9053675653589, -0.0115535724151205
0.709462819675925, -61.6486487290464, -0.958464798801563
0.72114857800112, -61.890137244537, 0.763139306656196
0.728767974871312, -61.8507902130596, -0.289898807149474
0.739952141823825, -61.7297350972439, -0.226455710034901
0.75085550483415, -61.823141441064, 1.51519309502742
0.761491819679935, -61.7865994006405, 0.888942734864822
0.768440679635263, -61.8006302644749, 0.913777609576624
0.778659844816949, -61.778883008831, 0.458975758761827
0.78864406572355, -61.9193439272789, 0.339432937042513
0.798403903012706, -61.7850209171728, 1.14658077286218
0.811084934771795, -61.8304166557638, -0.213400550193373
0.820358478900756, -61.9330848041898, 0.243404864327864
0.829438136752675, -61.8795732241741, 1.2492430366226
0.841256402929974, -61.6847816339263, 1.04682065111451
0.849913722462473, -61.7759328970836, 0.329144412202316
0.861194732872162, -61.8741385313667, -0.717726736593674
0.869467258838151, -61.819546006088, 0.695210782132803
0.880257738921658, -61.8970165319322, -1.32916184439726
0.890786605665283, -61.9140356477072, 1.79308853661224
0.901066244909854, -61.8194957450465, -1.21472716420689
0.911108183203994, -61.9114240459394, 0.129871620223932
0.920923165497593, -62.0021930333878, 1.80524414254308
0.930521224248129, -61.8065981782022, 0.508332929619368
0.939911741054199, -61.6113819210013, 2.63609212002983
0.949103501765427, -61.9383433385828, -0.335614070700106
0.960326205874176, -61.767502698152, -0.716940190198551
0.969100130181681, -61.8265485311756, 1.38586956812425
0.979823995573454, -61.6819075340561, -0.144297730132283
0.990289429251619, -61.8500159558475, -0.081311728930172
1.00050859443331, -61.814481184481, 1.19015723760941
1.01049281533991, -61.8666850915759, -0.206748343552046
1.02025265262906, -61.8307132709185, 1.20368279223633
1.02979797053529, -62.0054153549629, -0.107854680035043
1.03913799678944, -61.7998365834809, 0.331712805405213
1.05008717709257, -61.7744024077147, 1.42350304324297
1.06076708777737, -61.6817345395952, 0.083821954062912
1.06947067529924, -61.9668858639976, 1.09496169657013
1.07968984048093, -61.832683450447, 0.641014192634182
1.08967406138753, -61.7338381338495, 0.00555642430147899
1.09943389867669, -61.8556916521405, 2.85857855579459
1.11054990358215, -61.8583722441792, 0.224490122687737
1.11985657004199, -61.5477220855099, 2.17659107983274
1.13046813241666, -62.0144420914911, -1.50851761507964
1.13936184557664, -61.7592852875742, 1.3757890513542
1.14951276302001, -61.9068370741517, 0.578540468680271
1.15943182835197, -61.7954297069483, 3.49715563324127
1.17049725450213, -61.8463310247125, 0.670178066256579
1.17995349549657, -61.9375139730514, 0.993374739821262
1.19051436802402, -61.9135002361965, 1.07817584067072
1.19954905155996, -61.9770087127496, 0.872769844426904
1.20964937846428, -61.6873726811802, 0.474782291596536
1.21952013249058, -61.8924587790628, 1.69240790339443
1.23036299897417, -61.6448122158009, 0.432811997649234
1.23977896632639, -61.7234868506727, 0.713315769745711
1.25013349742941, -61.9944509818226, 0.310177375368189
1.26024689191357, -61.9500717401042, 1.72010586417525
1.27013012584566, -61.7696315264623, 1.52434792345398
1.27979344252504, -61.8386069392005, 2.09367854764987
1.290284157484, -62.0512945138675, 0.336093822300584
1.29951390353087, -62.0069634738863, 2.85145665541354
1.3095442450218, -61.9314790869205, 0.870026259360647
1.32031647552102, -61.8439303993157, 0.35001095044669
1.32988282005496, -61.9395747334703, 0.164476386009488
1.34016799245342, -61.9438769101133, 0.902473501757247
1.35021521089153, -61.6890121624962, 2.21723488654747
1.36003523728506, -61.8282734720396, 0.233841367100744
1.36963811957363, -61.8999459433045, 1.54167629464501
1.37987736355889, -61.8053970449165, 0.756985323484703
1.38988074973025, -61.9150469166073, 1.38680915003135
1.39965889970444, -61.7272332089901, 3.95140814757058
1.4100092122469, -62.0757476247228, 0.913171839421824
1.42011858233714, -61.6858630012361, 2.80945661769792
1.42999797293823, -61.9857725774413, -0.385523241285661
1.43965761539896, -62.1006204334457, 2.4655496867221
1.44982550917017, -62.0026765992873, -0.39975081345822
1.45976078353782, -61.7611512908293, 0.913054969757856
1.47015939239943, -62.0187005184441, 2.0598132690732
1.48031483131807, -61.8061013682483, 2.2691858630442
1.49023821388572, -61.6190589620462, 2.53369370424809
1.4999399087982, -61.8738959141234, 1.78400390743184
1.51005493910781, -61.9018467192562, 1.37876958204383
1.51993973524747, -61.768620513425, 2.28800212593145
1.53020151383074, -61.8077212747981, 0.17920008220564
1.54022640726599, -61.700507729765, 1.84883413748092
1.5500251058573, -62.0407871653943, 2.29086702437787
1.56016473720818, -61.8142867070859, 0.441935961538701
1.57007302586843, -61.7841620501929, 1.53515662838069
1.57976029327156, -61.9388842107483, 1.0979200607036
1.5897566100013, -61.7232749836569, 1.2713646440117
1.60003624924587, -61.9195981678721, 0.754565362747447
1.61007818754001, -61.9612697602662, 1.10950191625619
1.61989316983361, -61.8774389999953, 2.02200762640984
1.62996560818555, -61.9984854510691, 0.673652959378732
1.63980972540548, -61.8583397904663, 3.1064872658043
1.64988874168836, -61.9625221367508, 3.23477719688163
1.66018162230465, -61.9373380820867, 2.1211603669767
1.6698038473267, -61.8316226001435, 2.11120412138135
1.68006324917696, -61.8782736056902, 0.726016914930659
1.69008587433542, -62.003931631888, 2.07418388968817
1.69988240584807, -62.0570606353871, 1.7278452827383
1.70985745348945, -61.9721565117035, 2.83967516345132
1.71999405056381, -61.8930603846057, 1.83861665893841
1.7298994418124, -61.8048455115635, 3.17449891178329
1.73995214182383, -61.7344311689662, 2.11806999067362
1.75013706880281, -61.8101576362992, 0.17298551568469
1.7600886052705, -61.844829260601, 2.91958893239403
1.77016066002954, -62.6334060067602, 4.13336631281942
1.78000441085038, -61.9319370677935, 2.33417525458047
1.78995811962138, -61.7091220557259, 0.752930976956395
1.80000942972812, -61.6497904785314, 2.96220535832965
1.81014659559098, -61.6145405159985, 2.09225964046575
1.82005252997517, -61.9411053242448, 3.82545902273516
1.83003675088177, -61.6575141090454, 3.26983973769267
1.84008894394226, -62.0725390253949, 1.33578946225964
1.84991372246247, -61.9842531775965, 2.20702463869613
