Frequency Log(Hz), Gain (dB), Phase (deg)
1.00050859443331, -56.0419192396469, 0.102530850261122
1.01049281533991, -55.994673143536, -0.0563552867106102
1.02025265262906, -55.9827071067404, 0.383833430784869
1.02979797053529, -55.929517064658, 0.680406933582667
1.03913799678944, -55.8753769834986, -0.0888712385320915
1.05008717709257, -55.9618477329656, 0.686600225458021
1.06076708777737, -55.814571542965, 0.117573021705733
1.06947067529924, -55.7538415193407, 0.357674095234068
1.07968984048093, -55.7269975324528, 0.469583480303985
1.08967406138753, -55.8685237264956, -0.440623137337443
1.09943389867669, -55.8261619315075, 0.625881675826931
1.11054990358215, -55.8008343296298, 0.229640778973533
1.11985657004199, -55.8384074923168, -0.390724435829753
1.13046813241666, -55.7541473768895, 0.0197002868817361
1.13936184557664, -55.8666291669339, -0.21485926068691
1.14951276302001, -55.9614915190696, 0.3551317507173
1.15943182835197, -55.8904075961593, 0.122631512355842
1.17049725450213, -55.8664007784707, 0.381134872087142
1.17995349549657, -55.7933335266313, -0.0802088293200292
1.19051436802402, -55.8113870884615, 0.171687107799685
1.19954905155996, -55.8818603352001, 0.282665710235058
1.20964937846428, -55.8725027235229, 0.321832732501222
1.21952013249058, -55.8990591292561, 0.340130018421445
1.23036299897417, -55.9695579959419, -0.232313915502514
1.23977896632639, -55.922390227342, 0.0521238421716047
1.25013349742941, -55.8579323117157, -0.285904265852179
1.26024689191357, -55.9754894089779, -0.291356436076554
1.27013012584566, -55.9206109452104, 0.699223789527319
1.27979344252504, -55.98692761351, -0.0316514010770756
1.290284157484, -55.8734078534422, 0.205645830608243
1.29951390353087, -55.8436342218518, -0.175791311006759
1.3095442450218, -55.9469334828012, -0.0160030519079011
1.32031647552102, -55.9162645801563, -0.14305164934606
1.32988282005496, -56.0105262096743, 0.0254899741151902
1.34016799245342, -55.8941866977076, -0.394731183094049
1.35021521089153, -55.9508334939854, 0.426876101584305
1.36003523728506, -55.9781624122572, 0.325308222918098
1.36963811957363, -56.0081114252221, 0.68891283977072
1.37987736355889, -55.9640557567019, 0.515262773577866
1.38988074973025, -55.998089933077, -0.111093044628175
1.39965889970444, -55.9936677276585, 0.459501625930348
1.4100092122469, -55.9781972596299, 0.1898445907794
1.42011858233714, -56.0134465858753, -0.200030154297236
1.42999797293823, -56.0260812975219, 0.607598674044582
1.43965761539896, -55.9854453834411, -0.559696063192075
1.44982550917017, -55.9952977637093, 0.144451316381245
1.45976078353782, -55.8448675705506, -0.169409224800771
1.47015939239943, -55.9853706649971, 0.68566033488336
1.48031483131807, -55.915774005666, -0.499825638070666
1.49023821388572, -56.0056927046422, 0.318276429341712
1.4999399087982, -56.0730113036664, -0.175271527081945
1.51005493910781, -56.0517153317427, -0.448581531394046
1.51993973524747, -56.011075979608, 0.18261087449574
1.53020151383074, -55.8762847686276, -0.345733981384491
1.54022640726599, -55.9019907234043, 0.259397605379779
1.5500251058573, -55.9655976297572, 0.250069524863632
1.56016473720818, -55.9167739149212, 0.0670878915741164
1.57007302586843, -55.9944390952022, -0.0289793133974428
1.57976029327156, -55.8674685132803, -0.280936545158249
1.5897566100013, -55.9532718240809, 0.503894640960658
1.60003624924587, -55.9629822913357, 0.11962674656145
1.61007818754001, -55.883614159656, 0.222014603390349
1.61989316983361, -55.9175510382602, -0.279437338918942
1.62996560818555, -55.9321042393533, -0.398448219888439
1.63980972540548, -56.023965933975, 0.331575741056708
1.64988874168836, -55.9144401009197, 0.551374344973658
1.66018162230465, -55.9659553215016, 0.0877532768584329
1.6698038473267, -55.9759529080206, 0.140266215831435
1.68006324917696, -55.9324928434891, 0.199738101372679
1.69008587433542, -55.913689689041, -0.0878630524535029
1.69988240584807, -55.9522976543777, -0.217185217185055
1.70985745348945, -55.9824523236269, 0.110383844046801
1.71999405056381, -55.914074254072, 0.301182955608257
1.7298994418124, -55.8948844192961, 0.603307971404157
1.73995214182383, -55.9726169097635, 0.0898127855047337
1.75013706880281, -55.8012357667771, -0.285953997197023
1.7600886052705, -55.8746082696668, -0.208405686598219
1.77016066002954, -55.8945282685606, 0.172528567550236
1.78000441085038, -55.8737663816447, 0.441703353826876
1.78995811962138, -55.9352459476161, 0.0795931377063911
1.80000942972812, -55.8977293749176, 0.0912068293114071
1.81014659559098, -55.9618684135598, 0.220101135629491
1.82005252997517, -55.8648752460884, 0.219447581024849
1.83003675088177, -55.8644594455456, -0.647339237686284
1.84008894394226, -55.9393501995316, 0.248097951544881
1.84991372246247, -55.9865721640045, -0.156355168220865
1.86007972717137, -55.9628568663395, 0.360823807074262
1.87001319791935, -55.9496398556343, -0.0461445159507423
1.87999121882621, -55.8791384247692, -0.103534220690405
1.89000573434571, -55.9241597702741, 0.67549621922291
1.9000491613492, -55.9473932656391, 0.58703432032434
1.91011437388725, -55.9427197690812, -0.305134717660182
1.91995158907023, -55.9986808997543, 0.235805320733108
1.93004632591551, -55.8859450686071, 0.170114632027417
1.9399117410542, -55.9119770392943, 0.260331376860382
1.95001206795852, -55.8181601554192, 0.350461798782588
1.96010457051244, -55.9962013362907, 0.049611389807495
1.96996785171291, -55.8894115977983, 0.171302896113086
1.98003579488607, -55.8789498651517, 0.0858920019840149
1.9900825731001, -55.933254527973, 0.281517223750293
1.99990217895395, -55.856127673977, 0.0347087913142961
2.01009782260517, -55.9188658467126, 0.770571521774228
2.02005958995333, -55.8313443860077, -0.235851891643625
2.02998675318634, -55.914283036908, 0.179537367614963
2.04006104598262, -55.8886651484801, 0.251934122014218
2.05008717709257, -55.9503143243714, 0.38908098828129
2.06006320677741, -55.944234938053, 0.189969748496541
2.06998738503527, -55.8805202893333, 0.592047147655181
2.0800263724481, -55.8341962554427, 0.298075660600727
2.09000294779621, -55.9440978520082, -0.42585225388313
2.1000768217873, -55.7533577553841, -0.242830631604757
2.10992231029099, -55.8794274822965, 0.0743492844676314
2.1200100038828, -55.8555947638908, 0.169754629102631
2.13001862972146, -56.0053009991989, 0.373528066586549
2.13994833382499, -55.9118284222323, 0.114416453456158
2.14994254482836, -55.9400243817849, 0.200080156415861
2.15999184710385, -55.8273830913424, -0.147499682340298
2.16995062827276, -55.8996992458946, 0.556330569436162
2.17995349549657, -55.8381629543119, 0.322630859202164
2.1899923794012, -55.8460083844012, 0.390008285077144
2.20005968593025, -55.7822832619399, 0.344035828349442
2.21002360897594, -55.8898236971264, -0.141437378718238
2.22000782988254, -55.9205265819866, 0.253407976764928
2.23000589783148, -55.8983111675485, 0.512620749268097
2.24001176959216, -55.8141280029081, 0.611001666236261
2.25001979289102, -55.8585955568251, 0.247013535909195
2.26002468956444, -55.9213453142111, -0.104726960305184
2.27002153865122, -55.834485059403, 0.297868137686466
2.28000575955782, -55.8498797335258, -0.467331187069033
2.28997309540893, -55.8491601684252, -0.257685276891829
2.30002096077692, -55.8525759224037, 0.438511076045448
2.31003973221976, -55.8183216623056, 0.697229159596333
2.32002620405077, -55.9236864115951, 0.135439599931259
2.32997742728372, -55.8404719536104, 0.288061867074318
2.33998314695929, -55.8574056875553, -0.0922366113999665
2.35003459351238, -55.9362863369104, -0.0427851551015221
2.36003523728506, -55.8190260115169, -1.00339514076043
2.36998334573004, -55.8927701131184, 0.426110695580139
2.37996168439828, -55.8156639124577, -0.458841863473365
2.38996315073266, -55.8138174128731, 0.352845101611744
2.39998107663457, -55.8874111457088, 0.385713389861998
2.4100092122469, -55.8690651973966, 0.289614502822054
2.41996482256145, -55.895922361015, 0.019627612036462
2.42999797293823, -55.8743307542755, 0.0526274948372874
2.44002488348165, -55.9166599638745, 0.213290985829615
2.44996905386885, -55.9738105675888, -0.185930875267006
2.45997121452727, -55.8462993589868, 0.12437708816877
2.47002236937198, -55.9283841158045, 0.506667879621545
2.4799801149378, -55.9296549526375, 0.308616655593314
2.48997651187002, -55.9317601660442, 0.339127157065192
2.50000386498445, -55.9507354793612, 0.582029243011499
2.50999244619715, -55.9228886724161, 0.631843990344472
2.52000081315797, -55.9384555950547, 0.274107825947649
2.53002250943915, -55.8748390873278, 0.208349675106001
2.53999316640007, -55.9211937945679, -0.307043925805697
2.5500251058573, -55.8488506896595, 0.068658575446214
2.55999766873837, -55.9369448639608, 0.537077487860078
2.57001859959078, -55.8878121887501, -0.106677539109651
2.58002632359039, -55.9535811624724, 0.158364785938048
2.59001658874711, -55.9808915732324, 0.613008705760146
2.59998545159895, -55.9668949901722, 0.362757559257579
2.6099789088833, -55.7371341825905, 0.235190637859515
2.61999020803799, -55.9120183939462, 0.625089036217645
2.63001301765909, -55.9377274819604, 0.169021960563809
2.63999508370189, -55.8650135867863, 0.957262020761915
2.64997930460849, -55.9635961290313, -0.167861674886534
2.66000468423665, -55.9581643779615, 0.534626272765644
2.67002007560197, -55.900017564511, 2.45497711407488
2.6800210005771, -55.8557953059502, 1.37768675154646
2.69000330099514, -55.9009557087245, 0.318758091589326
2.70000347479331, -55.8932160296734, 1.00874530037063
2.71001520666296, -55.8888540731413, 0.589306556620827
2.71999405056381, -55.8402207879731, 0.420392738972031
2.73001242654579, -55.8815284328002, 1.24380784754672
2.73998894488151, -55.8941675109553, 0.841771147081918
2.74999323886876, -55.8820682954073, 1.25514888230818
2.75998318119378, -55.9725260756697, 0.823510024867483
2.76998896819812, -55.9634269951246, 0.845384425871822
2.78000441085038, -55.8733832750776, 0.754260642185393
2.78999092008074, -55.8960828429668, 0.440038940607034
2.80000942972812, -56.0082113389564, 1.8314769852265
2.80999000843158, -55.8854054872858, 1.07401998181115
2.81999131431761, -55.915283692181, 0.858358510082264
2.83000683976348, -55.8422768164953, 0.886593191860228
2.84000125787367, -55.8903161476482, 1.2894738787754
2.84999943002093, -55.9415862717938, 0.968889306004604
2.85999598622914, -55.904619266949, 1.62184437672494
2.87001319791935, -55.8447610102319, 0.877009779244626
2.87999121882621, -55.9286718930497, 1.12179817214688
2.89000573434571, -55.9127734746773, 1.03765834745124
2.89999824459179, -55.8594972111627, 0.88609701081542
2.9099899876679, -55.9441317164169, 1.30980182101401
2.92000021954807, -55.9019227627864, 1.26067341489765
2.92999880750834, -55.9637722094308, 1.29682117225896
2.94000462833547, -55.8887141409893, 0.997418479414303
2.94998937695395, -55.9271379916704, 1.52899966165679
2.95999371040158, -55.9434451443142, 1.41203059846681
2.96998952255356, -55.8946993846996, 1.77927843388484
2.97999344328606, -55.8847018856073, 1.08768291266971
2.98999980304422, -55.8732821693726, 1.69522254497906
3.00000330702098, -55.8631004703809, 1.79707013925364
3.00999901826351, -55.931175619255, 0.985790618756287
3.02000165441083, -55.9070390073264, 1.71788913811061
3.03000562693885, -55.9703216200492, 1.44433990143921
3.04000571832066, -55.9545931435921, 1.47659819033136
3.04999706515493, -55.9351604446349, 1.05173686035334
3.05999275589204, -55.8993858869479, 1.79951805478613
3.07000459811, -55.8546858511036, 2.15081446367115
3.0799927309839, -55.8690357939508, 1.68171910366759
3.09000294779621, -55.865892249262, 1.8214455362885
3.09999650842934, -55.7980316071225, 1.49196063825624
3.11000080906787, -55.8949885072511, 2.21506202584112
3.11999466293782, -56.0146948228163, 2.09290247935637
3.13000363828281, -55.8556383531207, 1.74331474639931
3.14000693911243, -55.8672529182509, 2.13334226766744
3.14999981694791, -56.0105140991918, 1.88421650390803
3.16000583832442, -55.9027733210083, 2.19928668085447
3.17000532186667, -55.8621166874085, 2.70487964080853
3.17999358236785, -56.006088408147, 2.19793572772847
3.190005436766, -55.8674328324874, 2.99218030737354
3.19999588945832, -55.8515381102396, 2.44272312402786
3.20999867030517, -55.9200028640417, 3.03378245586742
3.21999564412006, -55.8826865894741, 2.44900335089013
3.23000589783148, -55.9267345842595, 2.54041947669754
3.24000013239226, -55.9160627508539, 2.48003395572205
3.24999704841057, -55.8957453548918, 2.89766093620012
3.26000246307543, -55.8982729779583, 2.80773666931059
3.26999981795393, -55.9152872380266, 3.14018949732844
3.279995146171, -55.8681415152571, 3.10104278077503
3.29000421164423, -55.8279263351248, 3.45263357934168
3.30000068984962, -55.9048774268435, 2.88222022637301
3.31000011404039, -55.8268513159587, 2.85163110084169
3.31999716623034, -55.8776341010076, 3.60074872567845
3.3299963462566, -55.8344170359381, 3.58144068390284
3.34000163504945, -55.8872391021361, 3.71904107799534
3.34999846102084, -55.7041057605107, 3.66697093630401
3.35999992735521, -55.9621589621407, 3.79390730624061
3.37000059983632, -55.8818093087565, 3.38606427377387
3.3800038386795, -55.8324258744539, 3.63949030701914
3.38999610675649, -55.8301654944037, 3.71423884040248
3.39999717920894, -55.8013679614129, 3.36990739224983
3.41000134452198, -55.8895226706843, 3.97109011707926
3.42000326760922, -56.0075038374988, 4.31042257517581
3.42999797293823, -55.8031077176908, 4.22702219083755
3.44000285615304, -55.8871673849793, 4.13516296300163
3.44999775711607, -55.850603307924, 4.43753029525891
3.45999926429037, -55.8568226233143, 5.05291393641487
3.47000181218862, -55.8027409761044, 4.81647038179774
3.48000020519702, -55.9499813362864, 4.6656905970152
3.4900026891692, -55.7899187043282, 5.00225099043499
3.49999746978964, -55.8776818280626, 5.15325162207444
3.50999869589289, -55.8599027455313, 5.09884262741387
3.52000081315797, -55.8396541277317, 5.31617111562357
3.52999863661142, -55.8688779399869, 5.37422719813478
3.53999899894863, -55.8371110944336, 6.22644597546083
3.55000230764832, -55.8561991421599, 5.47308620443196
3.55999766873837, -55.8320980965377, 5.54973026630887
3.57000227037735, -56.0036656193133, 4.90291456975591
3.57999972789045, -55.9179054818871, 6.03250535193788
3.59000099441034, -55.7636099897265, 6.28468267343056
3.6000006915169, -55.8841459714616, 6.4952145737143
3.60999876643031, -55.8589943045374, 6.22917271013531
3.61999991066602, -55.8452159503392, 6.66583420338625
3.62999879536044, -55.8705468499243, 7.1191888005737
3.63999971664584, -55.8197882033595, 6.85778436528665
3.65000194238805, -55.8909782298319, 6.19401702423356
3.6600002598612, -55.8063512805674, 7.21297468493188
3.66999845761835, -55.7977892240328, 7.11813978123101
3.67999987473582, -55.7431016366287, 7.65224959306406
3.68999917191597, -55.8181243923156, 8.04945793746853
3.69999943970551, -55.6493549531151, 7.47414528052848
3.70999943392397, -55.7675380296669, 8.17476829702228
3.72000175758472, -55.7946899244656, 7.5406275373761
3.73000112939508, -55.7581765164972, 8.61109357462499
3.73999998519068, -55.7616070027073, 8.79368143345096
3.75000043149688, -55.7980322520681, 8.96926359791487
3.76000075365051, -55.7722532761596, 8.64814995753352
3.76999927162233, -55.862670086389, 9.13058597541364
3.7800010546204, -55.7771317974621, 9.24175158650655
3.79000075973549, -55.7341105023429, 9.93895198676168
3.7999998142457, -55.7869728339541, 10.6676524090711
3.80999940525344, -55.7025634225162, 10.3937408743222
3.82000049721633, -55.7068896999001, 10.4882663917361
3.83000085729261, -55.7906871798107, 11.459094578209
3.84000125787367, -55.6302920099543, 10.5769715805918
3.84999943002093, -55.7488818615529, 11.4578041268691
3.85999877785404, -55.7886654426221, 11.3631574503916
3.86999955780308, -55.7462046192016, 11.3692688799574
