Frequency Log(Hz), Gain (dB), Phase (deg)
1.64988874168836, -9.37034373243576, -68.6841296646599
1.65484186878394, -9.47195230381117, -68.9543761245963
1.66018162230465, -9.55745502712661, -69.1476330040256
1.66501938301308, -9.63458051237741, -69.327504875593
1.6698038473267, -9.7296988264873, -69.5294951631438
1.6749638424656, -9.81245790250533, -69.6290517676738
1.68006324917696, -9.90192257873353, -69.8262335559375
1.68510347381648, -10.009662576138, -70.061096672918
1.69008587433542, -10.0872259809247, -70.1727944286087
1.69501176247673, -10.1798231979006, -70.4719540279187
1.69988240584807, -10.2550407215982, -70.5307181526934
1.70509801427348, -10.3566938057309, -70.677139822223
1.70985745348945, -10.446239407489, -70.8841614523101
1.71495532535541, -10.5331907422381, -71.140140344976
1.71999405056381, -10.6136990919114, -71.2807983499326
1.72497498585417, -10.7064199119933, -71.3906964857555
1.7298994418124, -10.81096749071, -71.5837289025035
1.73514099056307, -10.8989317746841, -71.8114946517553
1.73995214182383, -10.9747343371133, -71.901358701766
1.74507446131105, -11.0776323249011, -72.1193129924691
1.75013706880281, -11.1649667600443, -72.3568074562013
1.75514134042424, -11.2612291261742, -72.4648601262679
1.7600886052705, -11.3417938075498, -72.5393872098283
1.76498014752576, -11.4555515752059, -72.7098560250296
1.77016066002954, -11.537639510109, -72.9214138655299
1.77494067899635, -11.6144529135375, -72.9867682114803
1.78000441085038, -11.7286946639043, -73.1222808053738
1.78500978106846, -11.8089412291304, -73.3721708481807
1.78995811962138, -11.8907351697634, -73.4309718565198
1.79485071152971, -12.0052698664394, -73.5695235608928
1.80000942972812, -12.0868824639542, -73.7732008183448
1.80510758930721, -12.1738664795351, -73.8310040818809
1.81014659559098, -12.2907226289418, -73.9919059896546
1.81512780554606, -12.3643085453663, -74.1962060437126
1.82005252997517, -12.4633682329025, -74.1957783722646
1.82492203558771, -12.5514706285154, -74.3780364627338
1.83003675088177, -12.6390230130586, -74.5691354675246
1.83509193030796, -12.7295926456259, -74.6945192486236
1.84008894394226, -12.8420265797315, -74.7173112633067
1.84502911510461, -12.9156316039016, -74.9180307770658
1.84991372246247, -13.0150645449145, -75.0651456329804
1.85502646998311, -13.1151406717561, -75.1357049956141
1.86007972717137, -13.2028474244592, -75.2239352191794
1.86507486254075, -13.292145926304, -75.4065008966759
1.87001319791935, -13.3806712027373, -75.5539625645659
1.87489601054955, -13.4846193578757, -75.7079525372725
1.87999121882621, -13.5697262190335, -75.8087649936555
1.8850273418788, -13.6718062592152, -75.9480974796503
1.89000573434571, -13.7785776161228, -76.0636514183829
1.89492770480642, -13.8609171457238, -76.1362403980366
1.9000491613492, -13.9533670493801, -76.2941037498171
1.90511092589689, -14.0563139596842, -76.3629395400215
1.91011437388725, -14.15015049363, -76.5123210670528
1.91506083375925, -14.2398863395825, -76.5760231441498
1.91995158907023, -14.3276167955196, -76.6809101643974
1.92502828707863, -14.4227598511613, -76.7391980228496
1.93004632591551, -14.524396248671, -76.9246304169223
1.93500704567687, -14.6243343260326, -76.9118006194288
1.9399117410542, -14.7151701038977, -77.1003651719214
