Frequency Log(Hz), Gain(dB), Phase(deg)
3.5949987916227,-0.71835416205837,-0.0153934525298839
3.6000006915169,-0.716996986380043,-0.00224075358529826
3.60500088092141,-0.718797228482958,-0.00710551566809115
3.60999876643031,-0.716883438536978,-0.0148694755989609
3.61499868311915,-0.716433935743434,-0.0132063010432201
3.61999991066602,-0.71823182569643,-0.0120367434434578
3.6250017526808,-0.716632780873617,-0.0189006718536285
3.62999879536044,-0.716223733916174,-0.00174766089159146
3.63499992451262,-0.717637182819849,-0.00368674529629452
3.63999971664584,-0.717700956014996,-0.0132893189070064
3.64500214571118,-0.716202147457425,-0.00735905654875009
3.65000194238805,-0.716686098996112,-0.00640042287521608
3.65499854471387,-0.718029798532899,-0.0100191748290968
3.6600002598612,-0.718574566753506,-0.0122718638084969
3.66500188842177,-0.715253505834278,0.00143170073409194
3.66999845761835,-0.715939623461443,-0.0128789883406302
3.67499803753525,-0.717686703125991,-0.0177593927398335
3.67999987473582,-0.715239582379093,-0.0107698402997919
3.68499906355467,-0.716855261500979,-0.00207539206217803
3.68999917191597,-0.715961212272823,-0.00231017585108642
3.69499951715893,-0.715696769433284,-0.01139163466623
3.69999943970551,-0.715798960996681,-0.00518131132124447
3.70499830253342,-0.716886182515298,-0.00680283683351621
3.70999943392397,-0.716597331755609,-0.0139285312601338
3.71499820689452,-0.717875431956767,-0.00526333962821912
3.72000175758472,-0.717560232296775,-0.00908962347451388
3.72500165224051,-0.716972605368587,-0.0111887274309116
3.73000112939508,-0.715499366589522,-0.00166226745956738
3.73499955202159,-0.717652849023038,-0.0107478092763392
3.73999998519068,-0.716167125185612,-0.00644709243435767
3.74500170907336,-0.716572070418589,-0.00272078652574563
3.75000043149688,-0.71654290214541,-0.00779165531885822
3.75499915856606,-0.718818189908795,-0.0150194693672126
3.76000075365051,-0.717629022357352,-0.0102828806533484
3.7650009931606,-0.715479622644682,-0.012579095368773
3.76999927162233,-0.716219034116717,0.00272517832326771
3.77499839999381,-0.717751958136164,-0.00742852342658849
3.7800010546204,-0.716805102166565,-0.00644374496350497
3.78499982768132,-0.716535375180936,-0.0172269968113548
3.79000075973549,-0.717117919417322,-0.00163201091735849
3.79499988341478,-0.717915086533144,-0.0149259488309428
3.7999998142457,-0.717483546900839,-0.0144558423602454
3.80499987345287,-0.718934554709856,-0.00574612033959197
3.80999940525344,-0.715056275896806,-0.00607198736423063
3.81500087271635,-0.716719617979332,-0.0011940268629787
3.82000049721633,-0.717924445087282,-0.0203320220375938
3.82500071596204,-0.716322294592131,-0.0118070130318846
3.83000085729261,-0.715638495151771,-0.00855999994672452
3.83500027237952,-0.7173837466819,-0.0077554137906757
3.84000125787367,-0.717466573859317,-0.0101063182022741
3.84500021896821,-0.714266158689921,-0.0176137771806738
3.84999943002093,-0.718008631298518,-0.0132121658270758
3.85500105538816,-0.716564275840188,-0.00716190702122819
3.85999877785404,-0.715206999457762,-0.00703335183896149
3.86500035836764,-0.714346307065034,-0.00303535902801301
3.86999955780308,-0.717188704087805,-0.00996621685434507
3.87500119957869,-0.715519293983643,-0.00941151722465071
3.87999921680932,-0.716621204120813,-0.00820934388944489
3.88500098825872,-0.715147047489926,-0.00678602538566707
3.89000052382276,-0.716628663901639,-0.0179078171153034
3.89499982364306,-0.716054176093028,-0.00559394488399729
3.90000079057144,-0.714230821082931,-0.0112557955420283
3.90500019940042,-0.71547727799342,-0.0147245455992219
3.90999993987657,-0.715731134967079,-0.0179866064877711
3.91499934944091,-0.715177282118193,-0.0181635402664091
3.92000021954807,-0.714556397838552,-0.0148151657747901
3.92499944531419,-0.715898886644547,-0.00476635189717108
3.93000118355219,-0.714667818422291,-0.0271118356100833
3.93499999919761,-0.716815608525492,-0.0159094805647447
3.93999998444321,-0.714216726290716,-0.0205887879773163
3.94500044818794,-0.714950486983647,-0.0113045193434769
3.95000072260443,-0.715160109773915,-0.0136706207961529
3.95500016261192,-0.714643972943498,-0.0104844928096123
3.96000036280632,-0.714405928445887,-0.0103291011323272
3.96500064590053,-0.716517417772144,-0.0124840946783951
3.97000035756839,-0.715277892699912,-0.0152472646165605
3.97500100809054,-0.715410443388573,-0.0239148607234999
3.97999979628936,-0.714177893391013,-0.0124827255833343
3.98500032127905,-0.713874732534785,-0.0147074857696515
3.98999980304422,-0.714915347669019,-0.0195043875450887
3.9949996715612,-0.714275322664857,-0.00638732024228458
3.99999926235039,-0.714882662200196,-0.019740412196084
4.00499993279315,-0.715322196052234,-0.0154480756811608
4.00999901826351,-0.714004358990744,-0.020582863683425
4.01499982889986,-0.71558226173627,-0.0116037440883016
4.01999972309296,-0.71367636185956,-0.0280338010499287
4.02499998981021,-0.714913903713337,-0.0203754416948553
4.02999996489922,-0.713680307819016,-0.0222331710117067
4.03500087262253,-0.714650629424806,-0.0178122464329693
4.04000018516678,-0.713177533376245,-0.0185241787999597
4.04499912883472,-0.715080002647253,-0.0146778535375542
4.05000066999145,-0.713138653065976,-0.021997044408451
4.05500050488675,-0.713292248314558,-0.0279923130999989
4.05999980149489,-0.713485880760108,-0.0145903715781349
4.06499966818652,-0.713334887044357,-0.0211504415193506
4.06999943425922,-0.71419791214164,-0.0212826889904866
4.07500015340864,-0.713025050972187,-0.0257421420967508
4.07999945948522,-0.713692942035977,-0.0309180067605255
4.08500007504357,-0.712078145117446,-0.0346218119702934
4.08999966016467,-0.711222090579406,-0.0227173530231648
4.09499922359612,-0.713426390167776,-0.0212088559291634
4.09999972124884,-0.713338475430912,-0.0194326397841732
4.10500046980998,-0.713337350639061,-0.0263107695599247
4.10999923923137,-0.711024382961609,-0.0245059321801718
4.11500010138476,-0.712860202419698,-0.0263806899131964
4.11999926527822,-0.712498554796952,-0.0250650750705695
4.12500068712015,-0.712644316094553,-0.0340530532392349
4.13000063993298,-0.712237744375602,-0.0279584404730867
4.13500000422688,-0.709938343356833,-0.0309101650250167
4.13999961388398,-0.711449993921164,-0.0232009480037928
4.14500025761328,-0.711291875376452,-0.036189510381846
4.14999981694791,-0.712475939566919,-0.0435801108314207
4.1550005081115,-0.711693315644363,-0.0267032305696701
4.16000024189028,-0.712642071509004,-0.0393342565448614
4.16499978259091,-0.712288509695145,-0.0357206281006661
4.16999985281723,-0.710787404895968,-0.0407766341982204
4.17499978316379,-0.712156948232799,-0.0471700577882894
4.18000026315334,-0.710711803050074,-0.0355638070614987
4.18500062253674,-0.711085925521862,-0.04007389295072
4.19000021386719,-0.710949513828741,-0.0377959887504648
4.19499970276268,-0.712081139965684,-0.0339490305449109
4.19999971751092,-0.709351185809999,-0.0445636307460907
4.20499958885294,-0.711533186760174,-0.0409579963399646
4.20999991727272,-0.708293832849882,-0.0509104742536689
4.21500003572319,-0.707359244287513,-0.0432460873804604
4.22000051846608,-0.709626558910567,-0.048668301290927
4.22499949691214,-0.70834256538005,-0.0417540827216719
4.22999994365738,-0.709376985611938,-0.0346801608640512
4.23499998006698,-0.708580539802398,-0.0465009398775769
4.24000013239226,-0.709391656429501,-0.0448067479117206
4.24499974523708,-0.70980131182534,-0.0554256209142183
4.25000046015857,-0.708767348584812,-0.0471185749953573
4.25500046383352,-0.707891776536474,-0.047337349857804
4.26000024036396,-0.708729868058808,-0.0552064331366418
4.26500024478402,-0.707453327815917,-0.0455526059764191
4.26999981795393,-0.709232936576746,-0.0650305581571441
4.27500047053854,-0.707929315851222,-0.0598968090696065
4.28000045289684,-0.706537729245265,-0.0632242146505492
4.28500018557805,-0.706713794319321,-0.0588091679077988
4.29000006294166,-0.707460349649631,-0.0637977653345041
4.29500045403046,-0.706772092776659,-0.0658651272686045
4.29999967627841,-0.705242929032377,-0.0619227113709521
4.30500012417703,-0.707291799373834,-0.0711701496693373
4.31000011404039,-0.70714768488372,-0.077509949521286
4.3149999891828,-0.704608572486958,-0.0656979065710996
4.32000007009975,-0.707135678327329,-0.0650023035641333
4.3249996983724,-0.708211004830409,-0.0777186008395184
4.33000012995228,-0.705985165481735,-0.0688325474666735
4.33499975090547,-0.706177700171599,-0.0770889616890851
4.33999978627585,-0.706369732482512,-0.0797319714095654
4.34499957057935,-0.704420152986731,-0.0747316754075422
4.35000026771681,-0.70460918872016,-0.0931744809783133
4.35500030201814,-0.704115129407625,-0.0862396336155515
4.35999992735521,-0.704377917979485,-0.0817465021026445
4.36500025171443,-0.704911058374482,-0.0807329178384538
4.36999973714728,-0.705184542071481,-0.0807557501970909
4.37500031937712,-0.703618956382188,-0.0819442869766373
4.37999962343549,-0.702862284338223,-0.0936493490824966
4.38500037519335,-0.70207401502798,-0.0987871723274145
4.39000022608364,-0.702354172332059,-0.100931422430699
4.39500018420899,-0.704757401116512,-0.100679407784529
4.40000039965217,-0.702604142059103,-0.0884671418712129
4.40500021219199,-0.699648409848842,-0.106583996479728
4.40999977095989,-0.700947775657705,-0.115600499771166
4.41499998889428,-0.701216721153156,-0.112986801769904
4.42000019213064,-0.702812186793387,-0.108184713327744
4.42499972968722,-0.700620624666043,-0.108230202420186
4.43000022705599,-0.700887245880996,-0.117286544703537
4.43500025728628,-0.700072915099657,-0.112794588954911
4.43999991909148,-0.70073074516091,-0.112053655468473
4.44500002543524,-0.700541387465315,-0.10833447715275
4.44999990978314,-0.700324727131673,-0.119849397756129
4.45500034699562,-0.699356196794318,-0.136102633716994
4.45999996551124,-0.700413502595323,-0.132580055194827
4.46500022145152,-0.701140067620771,-0.131267899877534
4.46999975641676,-0.698241506628974,-0.142802962269137
4.47499997590728,-0.698533008054866,-0.136707917877572
4.48000020519702,-0.698737662810279,-0.137366860418463
4.48499979246247,-0.697696463369174,-0.134226290971077
4.49000007151029,-0.698127616341337,-0.140855357933066
4.49499972041892,-0.69591524758672,-0.155903976002158
4.50000002787886,-0.697253906596317,-0.160078060985984
4.50499968781134,-0.695901073777,-0.153915485671018
4.50999994582125,-0.695120253283438,-0.169015083511748
4.51500013010222,-0.698247108909324,-0.159056389726441
4.52000020242138,-0.697372708570716,-0.163326412203613
4.52500011889628,-0.697244689340355,-0.171673212279025
4.52999983028398,-0.695267576256481,-0.170249385409357
4.53499987226528,-0.695435260035244,-0.168094695821917
4.54000016544894,-0.695514282624965,-0.189484229883759
4.54500004979106,-0.695579463864273,-0.182562281612207
4.5500000277616,-0.694763625858804,-0.187682875979906
4.55500000823807,-0.694878583408371,-0.193715673663601
4.55999989674078,-0.692599854085136,-0.19351847150657
4.56500014628082,-0.6932902117034,-0.204698223373779
4.57000009310251,-0.692754453586914,-0.212851037030327
4.57500017228098,-0.692701527033563,-0.209280091623971
4.58000025982042,-0.693565606047453,-0.212347976175237
4.58500022984226,-0.692699785922529,-0.225664028138027
4.58999995476798,-0.692923741333563,-0.220120470569505
4.59499981936714,-0.69176032107475,-0.233035479187841
4.60000018352825,-0.691807173044304,-0.244060722927823
4.60499987657378,-0.693476911329802,-0.234048792063824
4.60999975928383,-0.691173232678486,-0.25039650727071
4.61500015535125,-0.690458415776074,-0.253589260619144
4.61999991066602,-0.690990500318145,-0.251121256010768
4.62499983439354,-0.691014708860078,-0.256080621518464
4.63000021761126,-0.68839238109758,-0.262025578359742
4.63499992451263,-0.690483793957027,-0.272265576898766
4.64000017993751,-0.688679481986564,-0.275559965910862
4.64499985577463,-0.687987245374288,-0.279013222885815
4.65000013140911,-0.689349548991764,-0.283395530527612
4.65499988740613,-0.688821518942712,-0.289940406857254
4.65999981742117,-0.687060627785712,-0.287028089348103
4.66500013892388,-0.687376980518156,-0.288205409578737
4.67000018709664,-0.688281763985576,-0.308571060810569
4.67500017463771,-0.687520989259963,-0.309107887312684
4.67999987473582,-0.686222812697828,-0.316107221637945
4.68499989893638,-0.688661898944015,-0.313824996189584
4.68999999773495,-0.685810664970856,-0.331889116485095
4.69499992534175,-0.686933188621559,-0.342428866748082
4.69999984321598,-0.687167868469152,-0.351019949252708
4.70499989810149,-0.687364191396533,-0.349895297089833
4.70999982824942,-0.685304489230867,-0.354045365212082
4.71500015595478,-0.684840197008572,-0.361574972365887
4.71999983084231,-0.686416839578711,-0.375398201976467
4.72500012849111,-0.685797406775112,-0.376587346358644
4.72999999966384,-0.68485280095951,-0.377951543039323
4.73499992428874,-0.68373798476975,-0.374116093876659
4.73999998519068,-0.683236354234965,-0.389592248318445
4.74499989011125,-0.682983634876081,-0.400477454115785
4.7500000718683,-0.684854201329913,-0.408224532899584
4.75499986959116,-0.683090707548644,-0.40812168499194
4.7600000507659,-0.682188543221705,-0.42000595503399
4.76499995090262,-0.683125549249644,-0.422366224928331
4.76999995850858,-0.682582975178925,-0.433617953845067
4.77500009755408,-0.681367745439202,-0.439142894892712
4.78000004774634,-0.683839395947831,-0.449915518972932
4.78500015946457,-0.680764171539048,-0.461251088951292
4.79000010376545,-0.681305188399811,-0.470869265561683
4.79499988341478,-0.681118341762574,-0.472768310654724
4.80000013476521,-0.681246901790049,-0.478365084763633
4.80499987345287,-0.680085374755636,-0.490196723058275
4.810000031701,-0.681685094190424,-0.502606812380285
4.81499994380282,-0.680127301256549,-0.514306064353471
4.81999988502912,-0.679606592668646,-0.514629782348365
4.82500011078279,-0.680151053312217,-0.532346597982148
4.82999995991487,-0.680000897074879,-0.536052684696267
4.83499997667748,-0.679685728671234,-0.528739111345335
4.84000008860648,-0.679265382067272,-0.537817807303744
4.84499992999713,-0.679013444717835,-0.566563476039255
4.8500000013479,-0.67657572127312,-0.56197003453181
4.85499992581609,-0.67746621666352,-0.586227065037922
4.85999989449898,-0.680099609775301,-0.592159252523811
4.8650000824025,-0.676383578486621,-0.601208803230351
4.87000010341596,-0.678786245212325,-0.604275180735586
4.87500012084615,-0.6766651776993,-0.608907089221745
4.88000001659953,-0.676955952554345,-0.629492600951648
4.88499993408066,-0.677087964351102,-0.627220754154729
4.89000000276703,-0.678293122795014,-0.645249551495373
4.89500008118888,-0.674945398380992,-0.661908422030253
4.90000002677911,-0.674655342413919,-0.669221123704247
4.90499994771714,-0.678502694892566,-0.676734150262251
4.90999993987657,-0.676899048996744,-0.68221944988393
4.91500008730433,-0.675804761784514,-0.697191685564456
4.91999997640922,-0.673974741706458,-0.716635215657792
4.92499992602596,-0.675405444259332,-0.727880870600246
4.92999999553189,-0.674803065196341,-0.731449229164572
4.93499999919761,-0.675615913222534,-0.744627202230047
4.93999998444321,-0.67477035521301,-0.751795822591535
4.94499998911232,-0.674480649206983,-0.767938298688172
4.95000004187376,-0.673645380681236,-0.771438868091984
4.95499993829894,-0.675991815410719,-0.783780370644986
4.95999991931584,-0.674893783817303,-0.798702900958532
4.96499998827997,-0.673643738615233,-0.816291322058186
4.96999992417298,-0.673521239750811,-0.822958820182222
4.97499993700544,-0.673816434805907,-0.837033573954015
4.98000000805454,-0.675416439499858,-0.846277027876426
4.98499990259702,-0.672877278271827,-0.867928084689085
4.99000000998903,-0.67179640141197,-0.873517709841357
4.9950000807131,-0.67463022917116,-0.883906622293585
5.00000007128752,-0.672907155368919,-0.894825976630398
5.00499993279315,-0.672761009890538,-0.906913310101208
5.0100000064182,-0.671690038968771,-0.922332273911732
5.01500002426835,-0.673719337546644,-0.94267074686499
5.01999991622514,-0.670933642040725,-0.95019651516517
5.02499998981021,-0.672878758103989,-0.966537392668526
5.02999996489922,-0.671917559090223,-0.970259426850422
5.03499993974627,-0.673944014844191,-0.983419772234412
5.0400000007271,-0.673389383310346,-1.00089605068729
5.04500004047786,-0.673795674941478,-1.01660407678243
5.04999994902654,-0.672700078988327,-1.03227964795538
5.05499997035259,-0.672019207455478,-1.05238795271079
5.05999997763349,-0.672973277376924,-1.05411771664335
5.06500001643128,-0.671695471241668,-1.08669856500257
5.06999995064706,-0.673408229089266,-1.08619520290352
5.07499998324985,-0.6727439275095,-1.11074531356892
5.07999996411862,-0.672966690741896,-1.11324729220811
5.08500007504357,-0.671392793844697,-1.12573964766616
5.08999998892895,-0.671387520027378,-1.1537233072843
5.09500003609884,-0.671230341946008,-1.16180649495708
5.10000004252948,-0.66997604347805,-1.17240173786829
5.10499999340591,-0.670400691069503,-1.19279703319336
5.11000002415033,-0.670305803448416,-1.20963966071418
5.11499994619808,-0.67029432620586,-1.22955703146645
5.12000003233021,-0.671621245169834,-1.24905091935882
5.12499992884968,-0.67269771957666,-1.26013736752282
5.13000004026053,-0.670821268934277,-1.27842132465451
5.13500000422688,-0.671286015313892,-1.29426337425191
5.14000005340117,-0.669783861184616,-1.30824130239166
5.14499996795608,-0.669345682165573,-1.33357830108472
5.14999996011875,-0.670518932762802,-1.34980968636963
5.15499994198406,-0.670346181404607,-1.36319012050107
5.15999996206668,-0.670750638118882,-1.38701177199214
5.16500005921152,-0.670690363250321,-1.40701985165134
5.1699999895443,-0.669841222270843,-1.42036264499178
5.17500005348774,-0.669581820457825,-1.44377291722944
5.17999999592389,-0.669527949832048,-1.4637496243579
5.18499996211075,-0.670269165906252,-1.47747043420073
5.1899999527206,-0.669700370715825,-1.4977607463393
5.19499996092009,-0.671146606160381,-1.52000297890381
5.19999997271323,-0.672049520445689,-1.53275061997803
5.20499996727454,-0.670110042523461,-1.56308153722934
5.21000004196928,-0.669605484066391,-1.57573730521945
5.21500003572319,-0.670020985399359,-1.59576514372563
5.22000003103394,-0.669873822010074,-1.62386939541343
5.22499997876529,-0.671685562384127,-1.64137756618234
5.22999994365738,-0.670864710838698,-1.66237242289086
5.23499998006698,-0.671119078967843,-1.67892759938879
5.24000001601868,-0.670339386087104,-1.70390638966535
5.24499997532011,-0.671370486428735,-1.72092947521373
5.25000000526039,-0.670261992490644,-1.74835884968295
5.25500001414252,-0.672210031126537,-1.76281142549375
5.26000001809219,-0.671058727769552,-1.77758028753809
5.26500002505658,-0.671505470971023,-1.82154685084277
5.27000003516628,-0.669312531975174,-1.84082876419702
5.27500004108698,-0.670907249133442,-1.85941721880134
5.28000002836115,-0.670611365535642,-1.88028851330763
5.28499997573994,-0.670337901029748,-1.90249417925313
5.28999995922359,-0.671776453025276,-1.93013050616338
5.2950000439074,-0.670715363664224,-1.95763056784755
5.29999998035002,-0.671048884361614,-1.97629439358386
5.30500002398011,-0.672322064787994,-2.00651477126129
5.31000001499042,-0.671541491343479,-2.02519217744047
5.3149999891828,-0.672698432989352,-2.04977936443809
5.31999997330442,-0.670978669804938,-2.07459439123158
5.32499998543451,-0.672126122046885,-2.1098103343624
5.33000003536029,-0.671223981012251,-2.14663599821197
5.33500003143321,-0.673696667181866,-2.16163918240126
5.33999997115356,-0.673401512111717,-2.18397767117749
5.34500002748303,-0.673914062079225,-2.21412550293512
5.34999999671289,-0.673941258264976,-2.23758029534716
5.3550000341164,-0.672436668549597,-2.26387024771133
5.36000001563362,-0.673578507175405,-2.29495682010031
5.36499998991085,-0.67222321931168,-2.32877288383776
5.36999999595417,-0.671988067664125,-2.35072244047612
5.37499997825154,-0.671932808708312,-2.38871190955398
5.37999996065652,-0.673957172775379,-2.40871228612304
5.38499995849259,-0.675166822731233,-2.42865773544941
5.38999997892511,-0.673605803060426,-2.47419655874076
5.39500002132278,-0.674323674454961,-2.4982116906529
5.39999999709807,-0.67525118901673,-2.52606383887797
5.40499997342427,-0.674557422930245,-2.55329664390172
5.41000000699456,-0.674064552214205,-2.59350010366624
5.41499998889428,-0.675172570753422,-2.62560584193146
5.42000003835614,-0.67573057838844,-2.65968311496935
5.4250000337159,-0.676849577583124,-2.6892150832092
5.43000000164474,-0.677943660426353,-2.7211999780945
5.43500003445531,-0.676269069145789,-2.76355427780265
5.43999999251826,-0.676089326385425,-2.78313822292799
5.44500002543524,-0.676699012003041,-2.82276463447046
5.44999998153852,-0.676575373550736,-2.85142468086861
5.45499999232576,-0.678305554218539,-2.89390311699677
5.45999996551124,-0.677210245405336,-2.92800849519554
5.46500001349355,-0.676067493768252,-2.96402198696705
5.47000003052024,-0.678143295162366,-2.99129713443233
5.47499997590728,-0.678568186606853,-3.0397225191665
5.48000000429903,-0.67997439736189,-3.06770146461305
5.4849999910609,-0.679153775225544,-3.10989003091062
5.49000000606861,-0.680931136264587,-3.14566975063019
5.49499997918931,-0.679620067258997,-3.18798048009119
5.50000002787886,-0.67979396341351,-3.22064058055811
5.50500000391142,-0.680103441224923,-3.26752121048198
5.51000000831757,-0.682665199241596,-3.30382967544941
5.51500000654038,-0.682964604823299,-3.34116621582076
5.52000001920024,-0.682223157543266,-3.38701689383075
5.52499999814705,-0.683928437429551,-3.42038390435918
5.53000000933458,-0.685560612095542,-3.46121578732507
5.53499999026596,-0.684343181929982,-3.50323439603383
5.5399999904741,-0.684090279948658,-3.5507997901082
5.54499999213374,-0.685650615320369,-3.59266127943839
5.5500000277616,-0.687627136181525,-3.63673480789579
5.55500000823807,-0.687654880438414,-3.68424624839775
5.5600000081406,-0.687311363034145,-3.72829208807532
5.5649999810939,-0.688163147844909,-3.76973054843109
5.56999998423848,-0.689479895220626,-3.81869268888943
5.57500001085419,-0.689815502461672,-3.85458078424354
5.57999999385552,-0.689063412750682,-3.88775426793548
5.58500001950592,-0.690209526285507,-3.95290823732317
5.59000000675015,-0.690950169751467,-3.99133714550796
5.59500002491574,-0.691667794225413,-4.04474845458536
5.59999998033263,-0.694008202700647,-4.09732521845363
5.60499997700864,-0.695093918936223,-4.14111528453253
5.61000000749686,-0.693816698045782,-4.19021728078244
5.61500000812826,-0.694158432244203,-4.2515130120261
5.62000000769121,-0.695692090152613,-4.29049997819246
5.62499997826538,-0.697337124253373,-4.34115185454597
5.62999998056978,-0.697644526343329,-4.38070976826422
