Frequency Log(Hz), Gain (dB), Phase (deg)
2.15506702294952, -18.8841464215366, -80.38893230115
2.15999184710385, -18.9844756605442, -80.5891583600266
2.16499978259092, -19.0729996228409, -80.3583475881995
2.16995062827276, -19.169702841308, -80.5420356499208
2.17498086006922, -19.2879428885184, -80.6162018439233
2.17995349549657, -19.3612465293294, -80.6097465862123
2.18500194338571, -19.4586380305008, -80.648246786582
2.1899923794012, -19.5536216232508, -80.6918926046209
2.1950552030777, -19.6518355884922, -80.7412419174146
2.20005968593025, -19.7600686890887, -80.9096041106438
2.20500715722237, -19.8437005578049, -80.8233134051629
2.21002360897594, -19.9436820994524, -80.8622831345145
2.21498277769894, -20.0415879671323, -80.9229116661267
2.22000782988254, -20.1510800759219, -81.0264420747307
2.22497540357315, -20.228585566065, -80.9762628044648
2.23000589783148, -20.3258881298364, -81.0222523182331
2.2349787897445, -20.4323542475366, -81.0304476328908
2.24001176959216, -20.5294590757396, -81.1478797415893
2.24498709048291, -20.614496016535, -81.1104786586319
2.25001979289102, -20.7224534706917, -81.2614197686058
2.25499484266252, -20.8078043903596, -81.1834058049945
2.26002468956444, -20.912852539984, -81.2268615346028
2.26499694886067, -21.0002046355594, -81.2440354492972
2.27002153865122, -21.0974390153107, -81.2772662727847
2.27498866046599, -21.1925237244315, -81.3046479330492
2.28000575955782, -21.2876512277614, -81.3294849780751
2.28496556091846, -21.3852712176373, -81.3584954968909
2.28997309540893, -21.4817390750725, -81.3845473826628
2.29502608595315, -21.5784122330676, -81.409802083184
2.30002096077692, -21.6761907509006, -81.4335964834491
2.3049590415015, -21.770147845896, -81.4596304491001
2.31003973221976, -21.8680049085803, -81.4841518646773
2.31496375868545, -21.9635779305217, -81.4873413828889
2.32002620405077, -22.0580922962221, -81.5406807104894
2.32503031726055, -22.1567910579368, -81.5484402445138
2.32997742728372, -22.2550927762563, -81.5667459469231
2.33496234558424, -22.3499434192436, -81.5949315022422
2.33998314695929, -22.4453297630267, -81.6083386453557
2.34503794881246, -22.5401818717169, -81.6483163044209
2.35003459351238, -22.6395728139968, -81.6313619439893
2.35497440408588, -22.7334127457987, -81.6613963036797
2.36003523728506, -22.8311252819672, -81.6764130781114
2.36503777526172, -22.9274724275314, -81.6914603344547
2.36998334573004, -23.0226983723941, -81.7057562088611
2.37495852949932, -23.1244924892628, -81.7092888591793
2.37996168439828, -23.213139558783, -81.7442418305253
2.38499120768446, -23.3174235857036, -81.7783966251003
2.38996315073266, -23.4077643343666, -81.7572424487946
2.39496027525952, -23.5030442249796, -81.7749464438001
2.39998107663457, -23.6023443172808, -81.7364670177213
2.40502408830085, -23.69644202197, -81.7514379464598
2.4100092122469, -23.8048944161499, -81.7598570933769
2.4150155441328, -23.8894454680459, -81.8071735722287
2.41996482256145, -23.9849257963222, -81.8142945085563
2.42501037056442, -24.088884455705, -81.7836710494786
2.42999797293823, -24.1795631983542, -81.8239271886931
2.43500322835498, -24.2670089439717, -81.8213107533734
2.44002488348165, -24.377573092576, -81.8260925541406
2.44498913735975, -24.4606564038277, -81.8071124136168
2.44996905386885, -24.5583067465586, -81.8053198518537
2.45503439395343, -24.6662540559386, -81.8107921181356
2.45997121452727, -24.7535316769681, -81.852056863387
2.46499120984787, -24.8516297563108, -81.8560777215151
2.47002236937198, -24.9483137606128, -81.8557887801121
2.47499591140143, -25.0409843443793, -81.8672437245124
2.4799801149378, -25.1392310785923, -81.8657293384534
2.48497397389336, -25.2284484860683, -81.881297370675
2.48997651187002, -25.3286463821065, -81.8522922297644
2.49498678170262, -25.4216720950456, -81.8269935782484
2.50000386498445, -25.5239692468568, -81.8512965294608
2.50502687157725, -25.6210022810172, -81.8264487599997
2.50999244619715, -25.7042868156904, -81.8516069062841
2.51502545953752, -25.8112384195398, -81.8312952299208
2.52000081315797, -25.9036858665035, -81.8521548028965
2.52498019481849, -26.0027456963252, -81.8161930068001
2.53002250943915, -26.1003642088239, -81.8208707377584
2.53500695224934, -26.1942750758976, -81.80893103555
2.53999316640007, -26.2909563925753, -81.8110876342594
2.54498044586233, -26.3850684642087, -81.8063676477325
2.5500251058573, -26.4825072124551, -81.7899186326692
2.55501184050112, -26.5779374062899, -81.7798671555462
2.55999766873837, -26.676075049884, -81.7701649635638
2.56498197534373, -26.7711256724966, -81.75973787768
2.57001859959078, -26.8679235432586, -81.7464085593573
2.57499748182666, -26.9632490444776, -81.7338582948196
2.58002632359039, -27.0536365348297, -81.7118749380884
2.58499760063069, -27.154551194454, -81.7078207958384
2.59001658874711, -27.2486726662925, -81.6917629628409
2.59497823622314, -27.3424047340772, -81.6833903589231
2.59998545159895, -27.4450033453665, -81.6684679305742
